yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2011,NYN,NL,pascuva01,10,1,10,1,0,0,1,0,0,0,0,0,0,0,0,9,0
2011,ARI,NL,paterjo01,62,0,61,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,patteco01,44,6,44,30,0,0,0,0,0,0,5,10,16,30,0,20,2
2011,TOR,AL,patteco01,89,76,89,84,0,0,0,0,0,0,51,30,9,84,3,4,4
2011,SDN,NL,patteer01,47,21,47,26,0,0,0,10,0,0,4,7,6,16,0,22,2
2011,BAL,AL,pattotr01,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2011,DET,AL,pauleda01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,pauleda01,39,0,5,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2011,COL,NL,paulife01,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2011,KCA,AL,paulife01,21,20,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYN,NL,pauliro01,78,56,78,68,0,68,0,0,0,0,0,0,0,0,0,19,0
2011,LAN,NL,paulxa01,7,2,7,5,0,0,0,0,0,0,5,0,1,5,0,3,0
2011,PIT,NL,paulxa01,121,39,121,96,0,0,0,0,0,0,22,9,71,96,0,43,8
2011,MIN,AL,pavanca01,33,33,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,peacobr01,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,PIT,NL,pearcst01,50,18,50,29,0,0,16,0,10,0,0,0,5,5,0,26,0
2011,CHA,AL,peavyja01,19,18,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2011,BOS,AL,pedrodu01,159,158,159,159,0,0,0,159,0,0,0,0,0,0,0,1,0
2011,SEA,AL,pegueca01,46,43,46,43,0,0,0,0,0,0,40,0,3,43,2,1,0
2011,NYN,NL,pelfrmi01,34,33,31,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2011,KCA,AL,penabr01,72,57,72,69,0,69,0,0,0,0,0,0,0,0,0,4,0
2011,CHN,NL,penaca01,153,142,153,153,0,0,153,0,0,0,0,0,0,0,0,6,1
2011,NYA,AL,penara02,23,10,23,22,0,0,0,7,13,4,0,0,0,0,1,1,4
2011,CHA,AL,penato03,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2011,ARI,NL,penawi01,17,10,17,1,0,0,0,0,0,0,1,0,0,1,9,7,0
2011,SEA,AL,penawi01,22,17,22,0,0,0,0,0,0,0,0,0,0,0,21,2,3
2011,HOU,NL,pencehu01,100,99,100,100,0,0,0,0,0,0,0,0,100,100,0,1,0
2011,PHI,NL,pencehu01,54,53,54,53,0,0,0,0,0,0,0,0,53,53,0,1,0
2011,HOU,NL,pendlla01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYA,AL,pendlla01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2011,OAK,AL,pennicl01,148,143,148,147,0,0,0,0,0,147,0,0,0,0,1,0,2
2011,DET,AL,pennybr01,31,31,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,DET,AL,peraljh01,146,140,146,146,0,0,1,0,0,145,0,0,0,0,0,6,0
2011,TBA,AL,peraljo01,71,0,4,71,71,0,0,0,0,0,0,0,0,0,0,0,0
2011,CLE,AL,perezch01,64,0,2,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2011,PHI,NL,perezju01,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,perezlu01,37,4,2,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2011,CLE,AL,perezra01,71,0,4,71,71,0,0,0,0,0,0,0,0,0,0,0,0
2011,KCA,AL,perezsa02,39,39,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0
2011,MIN,AL,perkigl01,65,0,4,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2011,DET,AL,perryry01,36,0,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2011,CLE,AL,pestavi01,67,0,4,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2011,FLO,NL,peterbr01,74,51,74,62,1,0,0,0,0,0,22,42,10,62,0,16,1
2011,LAA,AL,pettich01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,CLE,AL,phelpco01,35,18,35,20,0,0,0,20,0,0,0,0,0,0,10,3,11
2011,CIN,NL,phillbr01,150,148,150,148,0,0,0,148,0,0,0,0,0,0,0,1,1
2011,SDN,NL,phillky01,36,19,36,24,0,24,0,0,0,0,0,0,0,0,0,14,0
2011,BAL,AL,phillza01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,BAL,AL,piefe01,85,36,85,73,0,0,0,0,0,0,67,6,3,73,3,11,16
2011,CHA,AL,pierrju01,158,154,158,155,0,0,0,0,0,0,155,0,0,155,2,1,2
2011,CHA,AL,pierzaj01,129,119,129,120,0,120,0,0,0,0,0,0,0,0,7,8,0
2011,SFN,NL,pillbr01,15,13,15,14,0,0,14,0,0,0,0,0,0,0,0,2,0
2011,KCA,AL,pinama01,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,pinedmi01,28,28,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2011,LAA,AL,pineijo01,27,24,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2011,MIN,AL,plouftr01,81,72,81,75,0,0,1,17,0,45,3,0,11,13,4,6,3
2011,PHI,NL,polanpl01,122,116,122,118,0,0,0,1,118,0,0,0,0,0,1,5,0
2011,COL,NL,pomerdr01,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,DET,AL,porceri01,31,31,3,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYA,AL,posadjo01,115,93,115,16,0,1,14,1,0,0,0,0,0,0,90,18,1
2011,SFN,NL,poseybu01,45,43,45,43,0,41,2,0,0,0,0,0,0,0,0,2,0
2011,OAK,AL,powella01,36,31,36,34,0,33,1,0,0,0,0,0,0,0,1,2,0
2011,ATL,NL,pradoma01,129,127,129,128,0,0,2,0,41,0,100,0,0,100,0,1,0
2011,PIT,NL,preslal01,52,50,52,51,0,0,0,0,0,0,48,5,0,51,0,1,0
2011,TBA,AL,priceda01,34,34,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYN,NL,pridija01,101,45,101,75,0,0,0,0,0,0,13,43,21,75,0,29,6
2011,ATL,NL,proctsc01,31,0,28,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYA,AL,proctsc01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,pujolal01,147,145,147,147,0,0,146,0,7,0,0,0,0,0,0,2,0
2011,SLN,NL,puntoni01,63,32,63,55,0,0,0,45,7,8,0,0,0,0,0,15,1
2011,DET,AL,purceda01,19,0,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2011,OAK,AL,purceda01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,purceda01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,CLE,AL,putnaza01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2011,ARI,NL,putzjj01,60,0,57,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2011,SDN,NL,quallch01,77,0,73,77,77,0,0,0,0,0,0,0,0,0,0,0,0
2011,CHA,AL,quentca01,118,114,118,102,0,0,0,0,0,0,0,0,102,102,15,4,0
2011,HOU,NL,quinthu01,79,73,79,77,0,77,0,0,0,0,0,0,0,0,0,1,1
2011,TEX,AL,quintom01,11,6,11,11,0,0,0,5,3,3,0,0,0,0,0,0,1
2011,DET,AL,raburry01,121,98,121,116,0,0,2,56,4,0,52,2,20,72,4,11,3
2011,CHA,AL,ramiral03,158,155,158,155,0,0,0,0,0,155,0,0,0,0,1,2,0
2011,CHN,NL,ramirar01,149,146,149,145,0,0,0,0,145,0,0,0,0,0,3,3,0
2011,FLO,NL,ramirha01,92,89,92,86,0,0,0,0,0,86,0,0,0,0,3,3,0
2011,LAA,AL,ramirho01,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,ramirma02,5,4,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0
2011,SFN,NL,ramirra02,66,0,65,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2011,ATL,NL,ramirwi01,20,6,20,7,0,0,0,0,0,0,5,0,2,7,1,10,3
2011,TBA,AL,ramosce01,59,0,6,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,ramoswi01,113,107,113,108,0,108,0,0,0,0,0,0,0,0,1,4,1
2011,ARI,NL,ransoco01,12,9,12,12,0,0,0,0,6,8,0,0,0,0,0,1,0
2011,BAL,AL,rapadcl01,32,0,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,rasmuco01,94,87,94,92,0,0,0,0,0,0,0,92,0,92,0,5,0
2011,TOR,AL,rasmuco01,35,35,35,35,0,0,0,0,0,0,0,35,0,35,0,0,0
2011,TOR,AL,rauchjo01,53,0,3,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,raych01,29,0,3,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2011,OAK,AL,reckean01,5,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2011,BOS,AL,reddijo01,87,64,87,80,0,0,0,0,0,0,21,3,56,80,3,11,2
2011,CHA,AL,reedad01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2011,MIL,NL,reedje03,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2011,BAL,AL,reimono01,87,76,87,76,0,0,0,0,0,0,73,0,8,76,6,6,2
2011,CIN,NL,reinech01,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,CIN,NL,renteed01,96,71,96,89,0,0,0,4,0,86,0,0,0,0,0,15,1
2011,MIN,AL,repkoja01,67,34,67,55,0,0,0,0,0,0,24,5,27,55,6,7,15
2011,PIT,NL,resopch01,76,0,72,76,76,0,0,0,0,0,0,0,0,0,0,0,0
2011,MIN,AL,reverbe01,117,105,117,106,0,0,0,0,0,0,13,89,5,106,1,11,1
2011,BOS,AL,reyesde01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYN,NL,reyesjo01,126,124,126,124,0,0,0,0,0,124,0,0,0,0,0,2,0
2011,BAL,AL,reyesjo03,9,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,reyesjo03,20,20,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2011,COL,NL,reynogr01,13,3,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2011,BAL,AL,reynoma01,155,154,155,154,0,0,44,0,114,0,0,0,0,0,0,1,0
2011,COL,NL,reynoma02,73,0,69,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,rhodear01,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,rhodear01,32,0,4,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2011,DET,AL,rhymewi01,29,22,29,24,0,0,0,24,0,0,0,0,0,0,5,4,3
2011,ATL,NL,richaan01,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2011,SDN,NL,richacl01,20,18,18,18,18,0,0,0,0,0,0,0,0,0,0,1,1
2011,LAA,AL,richaga01,7,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,richmsc01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,CHA,AL,riosal01,145,137,145,143,0,0,0,0,0,0,0,143,0,143,2,0,3
2011,LAN,NL,riverju01,62,58,62,58,0,0,17,0,0,0,32,0,13,45,0,4,0
2011,TOR,AL,riverju01,70,64,70,48,0,0,21,0,0,0,24,0,4,27,19,6,0
2011,NYA,AL,riverma01,64,0,9,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2011,MIL,NL,rivermi02,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,MIN,AL,riverre01,45,35,45,44,0,44,0,0,0,0,0,0,0,0,0,1,0
2011,SDN,NL,rizzoan01,49,36,49,45,0,0,45,0,0,0,0,0,0,0,0,6,0
2011,BAL,AL,roberbr01,39,39,39,39,0,0,0,39,0,0,0,0,0,0,0,0,0
2011,NYA,AL,roberda08,70,0,8,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2011,ARI,NL,roberry01,143,127,143,130,0,0,0,28,107,1,3,0,0,3,0,15,0
2011,SLN,NL,robinsh01,9,1,9,9,0,0,0,0,0,0,1,5,3,9,0,3,0
2011,SEA,AL,robintr01,44,39,44,41,0,0,0,0,0,0,30,16,0,41,1,2,1
2011,LAA,AL,rodnefe01,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYA,AL,rodrial01,99,97,99,89,0,0,0,0,89,0,0,0,0,0,10,1,1
2011,HOU,NL,rodrian01,43,8,41,43,43,0,0,0,0,0,0,0,0,0,0,0,0
2011,HOU,NL,rodrife02,47,0,46,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2011,MIL,NL,rodrifr03,31,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYN,NL,rodrifr03,42,0,39,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2011,LAA,AL,rodrifr04,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,rodrihe03,59,0,55,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,rodriiv01,44,34,44,37,0,37,1,0,0,0,0,0,0,0,0,8,0
2011,PIT,NL,rodrijo05,7,3,7,5,0,0,0,1,0,4,0,0,0,0,0,1,1
2011,SEA,AL,rodrilu01,44,32,44,40,0,0,1,7,11,23,0,0,0,0,0,5,1
2011,TBA,AL,rodrise01,131,108,131,126,0,0,5,48,30,60,2,0,0,2,0,10,2
2011,HOU,NL,rodriwa01,30,30,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2011,COL,NL,roenijo01,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2011,COL,NL,rogeres01,22,13,22,18,18,0,0,0,0,0,0,0,0,0,0,0,4
2011,SFN,NL,rohliry01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,CIN,NL,rolensc01,65,60,65,63,0,0,0,0,63,0,0,0,0,0,0,3,0
2011,PHI,NL,rolliji01,142,135,142,138,0,0,0,0,0,138,0,0,0,0,1,5,0
2011,COL,NL,romerjc01,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2011,PHI,NL,romerjc01,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,romerri01,32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2011,LAA,AL,rominan01,10,4,10,10,0,0,0,0,3,7,0,0,0,0,0,0,0
2011,NYA,AL,rominau01,9,4,9,8,0,8,0,0,0,0,0,0,0,0,1,1,0
2011,SFN,NL,romose01,65,0,63,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2011,OAK,AL,rosalad01,24,18,24,22,0,0,5,3,6,7,2,0,0,2,0,1,1
2011,FLO,NL,rosarsa02,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,COL,NL,rosarwi01,16,14,16,14,0,14,0,0,0,0,0,0,0,0,0,2,0
2011,SFN,NL,rossco01,121,107,121,115,0,0,0,0,0,0,83,22,35,115,0,8,0
2011,ATL,NL,rossda01,52,42,52,49,0,49,0,0,0,0,0,0,0,0,1,5,0
2011,OAK,AL,rossty01,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2011,FLO,NL,rottivi01,8,2,8,3,0,0,0,0,0,0,1,0,2,3,0,5,0
2011,SFN,NL,rowanaa01,108,75,108,84,0,0,0,0,0,0,46,60,3,84,2,26,0
2011,DET,AL,ruffich01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,ruffich01,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,ruggiju01,46,26,46,36,0,0,0,0,0,0,27,4,6,36,4,12,3
2011,PHI,NL,ruizca01,132,114,132,128,0,128,0,0,1,0,0,0,0,0,0,13,0
2011,SFN,NL,runzlda01,31,1,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,BAL,AL,rupejo01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,russead01,36,0,5,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2011,CHN,NL,russeja02,64,5,59,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,ryanbr01,123,120,123,123,0,0,0,0,0,123,0,0,0,0,0,0,2
2011,SLN,NL,rzepcma01,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2011,TOR,AL,rzepcma01,43,0,4,43,43,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYA,AL,sabatcc01,33,33,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,MIL,NL,saitota01,30,0,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,salasfe01,68,0,63,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2011,CHA,AL,salech01,58,0,3,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2011,BOS,AL,saltaja01,103,96,103,101,0,101,0,0,0,0,0,0,0,0,0,2,1
2011,CHN,NL,samarje01,75,0,71,75,75,0,0,0,0,0,0,0,0,0,0,0,0
2011,FLO,NL,sanabal01,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,FLO,NL,sanchan01,32,32,31,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2011,HOU,NL,sanchan02,110,63,110,74,0,0,0,19,10,46,0,0,0,0,0,37,0
2011,FLO,NL,sanchbr01,39,2,37,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2011,SLN,NL,sanched01,26,0,25,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,sanchfr01,60,58,60,58,0,0,0,58,0,0,0,0,0,0,0,2,0
2011,FLO,NL,sanchga01,159,151,159,153,0,0,153,0,0,0,0,0,0,0,1,6,1
2011,SFN,NL,sanchhe01,13,6,13,11,0,11,0,0,0,0,0,0,0,0,0,6,0
2011,SFN,NL,sanchjo01,19,19,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,sandopa01,117,109,117,111,0,0,6,0,106,0,0,0,0,0,1,7,0
2011,LAN,NL,sandsje01,61,53,61,60,0,0,6,0,0,0,41,1,22,57,0,5,0
2011,NYA,AL,sanitam01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,CLE,AL,santaca01,155,152,155,153,0,95,66,0,0,0,0,0,0,0,1,3,0
2011,LAA,AL,santaer01,33,33,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,CHA,AL,santihe01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,DET,AL,santira01,101,62,101,99,0,0,0,75,5,27,0,0,0,0,0,7,6
2011,DET,AL,santoom01,11,6,11,10,0,10,0,0,0,0,0,0,0,0,0,2,1
2011,CHA,AL,santose01,63,0,5,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2011,CIN,NL,sappeda01,38,22,38,33,0,0,0,0,0,0,31,4,0,33,0,9,3
2011,PHI,NL,sardida01,15,12,15,15,0,15,0,0,0,0,0,0,0,0,0,1,1
2011,NYN,NL,satinjo01,15,4,15,9,0,0,8,0,1,0,0,0,0,0,0,9,1
2011,ARI,NL,saundjo01,33,33,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,SEA,AL,saundmi01,58,47,58,56,0,0,0,0,0,0,12,46,0,56,0,0,4
2011,PHI,NL,saverjo01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,ATL,NL,schafjo02,52,47,52,51,0,0,0,0,0,0,0,51,0,51,0,1,0
2011,HOU,NL,schafjo02,30,25,30,28,0,0,0,0,0,0,0,28,0,28,0,2,1
2011,MIL,NL,schaflo01,8,0,8,2,0,0,0,0,0,0,0,1,1,2,0,4,3
2011,DET,AL,scherma01,33,33,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,schiena01,115,77,115,103,0,0,0,0,0,0,8,0,96,103,0,22,3
2011,DET,AL,schleda01,49,0,4,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2011,PHI,NL,schnebr01,41,35,41,40,0,40,0,0,0,0,0,0,0,0,0,3,0
2011,SLN,NL,schumsk01,117,94,117,110,1,0,0,95,0,0,6,5,31,40,0,15,0
2011,NYN,NL,schwich01,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,PHI,NL,schwimi01,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2011,BAL,AL,scottlu01,64,57,64,56,0,0,12,0,0,0,45,0,0,45,4,7,0
2011,SDN,NL,scribev01,10,0,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,BOS,AL,scutama01,113,104,113,111,0,0,0,2,0,109,0,0,0,0,0,2,2
2011,SEA,AL,seageky01,53,49,53,52,0,0,0,3,42,10,0,0,0,0,0,3,0
2011,LAN,NL,selleju01,36,32,36,35,0,0,0,12,5,19,0,0,0,0,0,3,1
2011,WAS,NL,severat01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2011,ARI,NL,shawbr01,33,0,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,ATL,NL,sherrge01,51,0,47,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,shielja02,33,32,3,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2011,TBA,AL,shoppke01,87,71,87,86,0,86,0,0,0,0,0,0,0,0,0,5,0
2011,HOU,NL,shuckja01,37,14,37,26,0,0,0,0,0,0,6,9,16,26,0,14,0
2011,BAL,AL,simonal01,23,16,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2011,CLE,AL,sippto01,69,0,4,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2011,CLE,AL,sizemgr01,71,67,71,56,0,0,0,0,0,0,0,56,0,56,11,4,0
2011,DET,AL,sizemsc01,17,17,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0
2011,OAK,AL,sizemsc01,93,88,93,92,0,0,0,1,91,0,0,0,0,0,0,4,0
2011,MIN,AL,slamaan01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,slatedo01,31,0,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2011,MIN,AL,sloweke01,14,8,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2011,CLE,AL,smithjo05,71,0,5,71,71,0,0,0,0,0,0,0,0,0,0,0,0
2011,CIN,NL,smithjo06,17,0,16,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2011,COL,NL,smithse01,147,119,147,129,0,0,0,0,0,0,25,0,107,129,0,25,0
2011,SEA,AL,smoakju01,123,119,123,108,0,0,108,0,0,0,0,0,0,0,12,4,0
2011,TOR,AL,snidetr01,49,47,49,48,0,0,0,0,0,0,44,6,3,48,1,2,0
2011,CHN,NL,snydebr02,8,1,8,1,0,0,0,0,0,0,1,0,0,1,0,6,1
2011,BAL,AL,snydebr03,6,4,6,5,0,0,5,0,0,0,0,0,0,0,1,0,1
2011,PIT,NL,snydech02,34,30,34,33,0,33,0,0,0,0,0,0,0,0,0,1,0
2011,OAK,AL,sogarer01,27,19,27,27,0,0,0,3,10,14,0,0,0,0,0,1,1
2011,TBA,AL,sonnaan01,15,4,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2011,CHN,NL,soriaal01,137,129,137,128,0,0,0,0,0,0,128,0,0,128,3,7,0
2011,KCA,AL,soriajo01,60,0,2,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYA,AL,soriara01,42,0,2,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2011,HOU,NL,sosahe01,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,CHN,NL,sotoge01,125,119,125,122,0,122,0,0,0,0,0,0,0,0,0,5,0
2011,MIN,AL,spande01,70,68,70,67,0,0,0,0,0,0,0,67,0,67,1,2,0
2011,BOS,AL,spearna01,3,0,3,2,0,0,0,1,0,0,1,0,0,1,0,2,0
2011,SDN,NL,spencjo01,40,0,39,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2011,COL,NL,spilbry01,98,41,98,64,0,0,0,0,0,0,29,13,29,64,0,40,1
2011,WAS,NL,stairma01,56,8,56,4,0,0,4,0,0,0,0,0,0,0,5,48,0
2011,WAS,NL,stammcr01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2011,FLO,NL,stantmi03,150,141,150,142,0,0,0,0,0,0,0,1,142,142,1,9,0
2011,SDN,NL,staufti01,32,31,31,31,31,0,0,0,0,0,0,0,0,0,0,1,0
2011,MIL,NL,stettmi01,16,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2011,CHN,NL,steveje01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,stewach01,67,51,67,66,0,63,3,0,0,0,0,0,0,0,0,4,1
2011,COL,NL,stewaia01,48,31,48,42,0,0,0,0,42,0,0,0,0,0,0,10,1
2011,CHA,AL,stewaza01,11,8,1,10,10,0,0,0,0,0,0,0,0,0,1,0,1
2011,TOR,AL,stewaza01,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2011,NYN,NL,stinsjo01,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,storedr01,73,0,71,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2011,WAS,NL,strasst01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,COL,NL,streehu01,62,0,59,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2011,BAL,AL,stroppe01,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2011,TEX,AL,stroppe01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2011,CIN,NL,stubbdr01,158,145,158,157,0,0,0,0,0,0,0,157,0,157,0,3,1
2011,COL,NL,stulter01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2011,PHI,NL,stutemi01,57,0,55,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2011,SFN,NL,surkaer01,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2011,BOS,AL,suttodr01,31,11,31,26,0,0,5,7,8,4,3,0,0,3,1,6,7
2011,SEA,AL,suzukic01,161,161,161,151,0,0,0,0,0,0,0,0,151,151,10,0,0
2011,OAK,AL,suzukku01,134,130,134,129,0,129,0,0,0,0,0,0,0,0,4,1,3
2011,MIN,AL,swarzan01,27,11,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2011,OAK,AL,sweenry01,108,65,108,92,0,0,0,0,0,0,41,34,23,92,2,21,7
2011,NYA,AL,swishni01,150,148,150,144,0,0,11,0,0,0,0,0,141,141,5,2,0
2011,PIT,NL,tabatjo01,91,85,91,88,0,0,0,0,0,0,76,2,15,88,0,2,0
